name,x,y,CORE-TSO_country,CORE-TSO_tso,OSM_type,OSM_name,OSM_country,OSM_voltage,OSM_operator,OSM_alt_name,Comments,CORE-TSO-name,geometry,transformer_dupplicate,v_nom,,,,
24462426T,6.68079626373361,51.6463288019346,DE,Amprion GmbH,Polygon,Station Niederrhein,DE,380000,220000,110000,RWE,,,"Niederrhein, Niederrhein , TR Niederrhein",POINT (6.680796263733606 51.64632880193464),True,220,,
101997887T,9.81074666568887,47.1427808898692,DE,Amprion GmbH,Polygon,Umspannwerk Bürs,AT,380000,220000,Vorarlberger Illwerke AG,,"Manually corrected. In AT, but also in DE","Bürs, Buers, Buers , TR/ 380-220kV / Buers / Trafo 31, TR / 380-220kV / Buers / Trafo 32, TR / 380-220kV / Buers / Trafo 33, TR / 380-220kV / Buers / Trafo 34, PST / 380-220kV / Buers / Trafo 37",POINT (9.81074666568887 47.14278088986921),True,220,,,
22766160T,6.97257633288915,50.7956266225729,DE,Amprion GmbH,Polygon,Station Sechtem,DE,380000,220000,110000,RWE,,,"Sechtem, TR Sechtem",POINT (6.972576332889148 50.7956266225729),True,220,,
85523877T,10.0821303591787,48.2660378216433,DE,Amprion GmbH,Polygon,Vöhringen Amprion,DE,380000,Amprion,,,"Voehringen, TR Voehringen",POINT (10.082130359178691 48.26603782164332),True,220,,,,
43688805T,9.04543545075586,48.902960997054,DE,Amprion GmbH,Polygon,Umspannwerk Pulverdingen,DE,380000,220000,110000,Transnet BW GmbH,,,"Pulverdingen, TR / 380-220kV / Pulverdingen / Trafo 323",POINT (9.04543545075586 48.90296099705397),True,220,,
24921206T,6.92675898925896,51.4992056966779,DE,Amprion GmbH,Polygon,Station Büscherhof,DE,380000,220000,RWE,,,"Buescherhof, TR Buescherhof",POINT (6.926758989258959 51.499205696677926),True,220,,,
151967290T,6.47506298271462,49.9226087854653,DE,Amprion GmbH,Polygon,Station Niederstedem,DE,380000,220000,110000,Amprion, Westnetz,,,"Niederstedem, TR Niederstedem",POINT (6.475062982714621 49.92260878546526),True,220,
23380800T,6.61719941301102,51.4758372811111,DE,Amprion GmbH,Polygon,Station Utfort,DE,380000,220000,110000,Amprion,,,"Utfort, TR Utfort",POINT (6.6171994130110185 51.47583728111108),True,220,,
33411203T,8.30775703844765,52.3456357030574,DE,Amprion GmbH,Polygon,Wehrendorf,DE,380000,220000,110000,Amprion,,,"Wehrendorf, TR Wehrendorf",POINT (8.307757038447654 52.34563570305741),True,220,,
63114179T,7.16795672629732,51.3893198915442,DE,Amprion GmbH,Polygon,Station Hattingen,DE,380000,220000,110000,Amprion,,,"Hattingen, TR Hattingen",POINT (7.167956726297322 51.38931989154416),True,220,,
23084554T,6.80455026446882,50.966247678495,DE,Amprion GmbH,Polygon,Umspannanlage Brauweiler,DE,380000,220000,110000,RWE,,,"Brauweiler, TR Brauweiler",POINT (6.804550264468823 50.96624767849503),True,220,,
637595524T,8.06369660088209,53.5558020112751,DE,TENNETGMBH,Polygon,Fedderwarden,DE,380000,220000,TenneT,,,Fedderwarden,POINT (8.063696600882086 53.55580201127509),True,220,,,
955268863T,9.25043491144298,53.1149993151395,DE,TENNETGMBH,Polygon,Umspannwerk Sottrum,DE,220000,TenneT TSO GmbH,,Multiple matches,"Sottrum, TR Sottrum T421",POINT (9.25043491144298 53.1149993151395),True,220,,,,
1102237380T,10.7608353272664,53.9097453654781,DE,TENNETGMBH,Polygon,Umspannwerk Siems,DE,380000,220000,TenneT TSO GmbH,,,"Siems, TR Siems T421",POINT (10.76083532726635 53.90974536547812),True,220,,,
27739871T,9.12526574612538,52.5382640751002,DE,TENNETGMBH,Polygon,Landesbergen,DE,380000,220000,TenneT TSO GmbH,,,"Landesbergen, TR Landesbergen T422, TR Landesbergen T423",POINT (9.125265746125375 52.53826407510022),True,220,,,
1128250707T,8.05201219705313,53.3330713674096,DE,TENNETGMBH,Polygon,Conneforde 380/220 kV,DE,380000,220000,TenneT,,,Conneforde,POINT (8.052012197053129 53.33307136740962),True,220,,,
1128250707TT,8.05201219705313,53.3330713674096,DE,TENNETGMBH,Polygon,Conneforde 380/220 kV,DE,380000,220000,TenneT,,,Conneforde,POINT (8.052012197053129 53.33307136740962),True,110,,,
87722999T,9.34400181458979,53.8517774968211,DE,TENNETGMBH,Polygon,Brokdorf,DE,380000,220000,TenneT,,,Brokdorf,POINT (9.344001814589792 53.851777496821136),True,220,,,
87722999TT,9.34400181458979,53.8517774968211,DE,TENNETGMBH,Polygon,Brokdorf,DE,380000,220000,TenneT,,,Brokdorf,POINT (9.344001814589792 53.851777496821136),True,110,,,
1128250704T,8.05394466921941,53.3317546250723,DE,TENNETGMBH,Polygon,Conneforde/Ost,DE,380000,TenneT,,,"Conneforde/O, TR Conneforde/O T422, TR Conneforde/O T421, TR Conneforde/O T423",POINT (8.053944669219414 53.331754625072335),True,220,,,,
32076853T,8.4747070839544,53.4286512070803,DE,TENNETGMBH,Polygon,Unterweser,DE,380000,220000,110000,Avacon Netz GmbH,,Multiple matches,"Unterweser, TR Unterweser T421",POINT (8.4747070839544 53.42865120708027),True,220,,
274630377T,9.38764075511982,51.6407349072759,DE,TENNETGMBH,Polygon,Würgassen,DE,380000,220000,110000,Tennet TSO,Umspannwertk Würgassen,,"Wuergassen, TR Wuergassen T421, TR Wuergassen T422",POINT (9.387640755119822 51.64073490727586),True,220,,
28956649T,12.0822174678165,49.2974951646607,DE,TENNETGMBH,Polygon,Schwandorf,DE,380000,220000,110000,"TenneT TSO GmbH, E.ON Netz GmbH",,,"Schwandorf, TR Schwandorf VK5",POINT (12.082217467816522 49.29749516466073),True,220,,
24502420T,9.50179003239348,53.5428146809261,DE,TENNETGMBH,Polygon,Dollern,DE,380000,220000,110000,TenneT,Avacon Netz GmbH,,,"Dollern, TR Dollern T422, TR Dollern T421",POINT (9.501790032393483 53.54281468092611),True,220,
559702819T,7.24474740287657,53.3571157378693,DE,TENNETGMBH,Polygon,Konverter Station Emden Ost,DE,380000,TenneT TSO GmbH,,,"Emden/O, TR Emden/O T428, TR Emden/O T425",POINT (7.244747402876565 53.357115737869314),True,220,,,,
24705761T,10.8431055958079,49.3787089549047,DE,TENNETGMBH,Polygon,Umspannwerk Raitersaich,DE,380000,220000,110000,TenneT TSO GmbH,E.ON Netz GmbH,,,"Raitersaich, TR Raitersaich VK6",POINT (10.84310559580793 49.37870895490465),True,220,
29084374T,12.1143809267855,49.6311058498399,DE,TENNETGMBH,Polygon,Umspannwerk Etzenricht,DE,380000,TenneT TSO,,Duplicated OSM name: 29084374 1089568373 ,"Etzenricht, TR Etzenricht T421",POINT (12.114380926785518 49.6311058498399),True,220,,,,
137602559T,11.5813719703654,48.7648938538755,DE,TENNETGMBH,Polygon,Umspannwerk Irsching,DE,380000,220000,110000,,,,"Irsching, TR Irsching VK6",POINT (11.58137197036536 48.764893853875456),True,220,,
24262656T,10.3653386625861,52.2846615656814,DE,TENNETGMBH,Polygon,Wahle 380 kV,DE,380000,TenneT TSO GmbH,,Multiple matches,"Wahle, TR Wahle T421, TR Wahle T422",POINT (10.365338662586126 52.28466156568135),True,220,,,,
26245195T,11.8681563623092,48.20680293981,DE,TENNETGMBH,Polygon,Umspannwerk Ottenhofen,DE,380000,220000,TenneT TSO GmbH,,,"Ottenhofen, TR Ottenhofen VK6, TR Ottenhofen VK7",POINT (11.868156362309213 48.20680293980998),True,220,,,
35176751T,9.72599444000371,54.2878129304706,DE,TENNETGMBH,Polygon,Audorf Süd,DE,380000,110000,TenneT TSO GmbH,,,"Audorf/S, TR Audorf/S T422, TR Audorf/S T421",POINT (9.725994440003705 54.28781293047057),True,220,,,
24976300T,13.1031683240932,48.6668226336345,DE,TENNETGMBH,Polygon,Umspannwerk Pleinting,DE,380000,220000,110000,"TenneT TSO GmbH, E.ON Netz GmbH",,,"Pleinting, TR Pleinting VK6, TR Pleinting VK7",POINT (13.103168324093216 48.66682263363445),True,220,,
207248812T,8.62320622742788,49.3565818528574,DE,TRANSNETBW,Polygon,Neurott,DE,380000,220000,Transnet BW GmbH,,,"Neurott, TR / 380-220kV / Neurott / Trafo 401, TR / 380-220kV / Neurott / Trafo 402",POINT (8.623206227427875 49.35658185285741),True,220,,,
87653464T,7.75186255244282,48.09640574883,DE,TRANSNETBW,Polygon,220-kV-Umspannwerk Eichstetten,DE,220000,110000,EnBW,,Multiple matches,"Eichstetten, EICHSTETTEN, TR / 380-220kV / Eichstetten / Trafo 401",POINT (7.751862552442818 48.09640574883001),True,220,,,
46584363T,8.67371735962506,49.2904394067909,DE,TRANSNETBW,Polygon,Umspannwerk Wiesloch,DE,380000,220000,110000,EnBW,,,Wiesloch,POINT (8.673717359625059 49.29043940679088),True,220,,
46584363TT,8.67371735962506,49.2904394067909,DE,TRANSNETBW,Polygon,Umspannwerk Wiesloch,DE,380000,220000,110000,EnBW,,,Wiesloch,POINT (8.673717359625059 49.29043940679088),True,110,,
118086309T,7.52645200218923,48.6118490218862,FR,RTE,Polygon,Poste électrique de Marlenheim,FR,400000,225000,RTE,,,"MARLENHEIM, TR 400/225kV 761 MARLENHEIM, TR 400/225kV 762 MARLENHEIM, TR 400/225kV 763 MARLENHEIM",POINT (7.526452002189226 48.61184902188622),True,220,,,
318502246T,4.50374540358013,46.7470327770673,FR,RTE,Polygon,Poste électrique Henri-Paul,FR,400000,225000,150000,63000,20000,RTE,,,"HENRI-PAUL, TR 400/225kV 762 HENRI-PAUL",POINT (4.503745403580134 46.74703277706734),True,220
24020441T,4.9755449516845,45.6743468513011,FR,RTE,Polygon,Poste électrique de Mions,FR,400000,225000,63000,RTE,,,"MIONS, TR 400/225kV 761 MIONS, TR 400/225kV 762 MIONS, TR 400/225kV 763 MIONS",POINT (4.9755449516845 45.67434685130105),True,220,,
86131984T,0.240490462885018,47.8861136382226,FR,RTE,Polygon,Poste électrique des Quintes,FR,400000,22500,RTE,,,"QUINTES (LES), TR 400/225kV 761 QUINTES (LES), TR 400/225kV 762 QUINTES (LES)",POINT (0.2404904628850176 47.88611363822259),True,220,,,
117893799T,2.88534664589801,50.3372637240002,FR,RTE,Polygon,Poste électrique de Gavrelle,FR,400000,225000,90000,RTE,,,"GAVRELLE, TR 400/225kV 761 GAVRELLE",POINT (2.885346645898012 50.33726372400015),True,220,,
86023818T,-2.87791431178016,48.4299170843653,FR,RTE,Polygon,Poste électrique de Plaine-Haute,FR,400000,225000,RTE,,,"PLAINE HAUTE, TR 400/225kV 762 PLAINE HAUTE, TR 400/225kV 763 PLAINE HAUTE",POINT (-2.877914311780164 48.4299170843653),True,220,,,
147132690T,6.58358349607019,45.2053339739143,FR,RTE,Polygon,Poste électrique de La Praz Saint-André,FR,400000,RTE,,,"PRAZ-ST-ANDRE, PIQUAGE A LA PRAZ-ST-ANDRE, TR 400/225kV 761 PRAZ-ST-ANDRE",POINT (6.583583496070193 45.20533397391433),True,220,,,,
188144496T,2.5755995914231,48.9761385452981,FR,RTE,Polygon,Poste électrique de Sausset,FR,400000,225000,RTE,,,"SAUSSET, TR 400/225kV 761 SAUSSET, TR 400/225kV 762 SAUSSET",POINT (2.5755995914230967 48.976138545298085),True,220,,,
179260933T,4.68724456490266,47.3261439735969,FR,RTE,Polygon,Poste électrique de Vielmoulin,FR,400000,225000,63000,20000,RTE,,,"VIELMOULIN, TR 400/225kV 761 VIELMOULIN, TR 400/225kV 762 VIELMOULIN, TR 400/225kV 763 VIELMOULIN",POINT (4.687244564902656 47.326143973596885),True,220,
85196424T,1.78439746245701,50.9033132589251,FR,RTE,Polygon,Poste électrique des Mandarins,FR,400000,225000,90000,RTE,,,"MANDARINS, TR 400/225kV 761 MANDARINS, TR 400/225kV 763 MANDARINS",POINT (1.7843974624570051 50.903313258925145),True,220,,
84603564T,4.9279697619892,45.0192108447649,FR,RTE,Polygon,Poste électrique de Beaumont Monteux,FR,400000,225000,63000,RTE,,,"BEAUMONT-MONTEUX, TR 400/225kV 761 BEAUMONT-MONTEUX, TR 400/225kV 762 BEAUMONT-MONTEUX",POINT (4.9279697619892 45.01921084476488),True,220,,
90842395T,7.19159954588811,43.8030983652822,FR,RTE,Polygon,Poste électrique de Le Broc-Carros,FR,400000,225000,RTE,,,"BROC-CARROS (LE), TR 400/225kV 761 BROC-CARROS (LE), TR 400/225kV 762 BROC-CARROS (LE)",POINT (7.191599545888107 43.80309836528222),True,220,,,
105840884T,-0.551237763749857,45.0104348279002,FR,RTE,Polygon,Poste électrique du Marquis,FR,400000,225000,63000,RTE,,,"MARQUIS (LE), TR 400/225kV 761 MARQUIS (LE), TR 400/225kV 762 MARQUIS (LE), TR 400/225kV 763 MARQUIS (LE), TR 400/225kV 764 MARQUIS (LE)",POINT (-0.5512377637498569 45.01043482790016),True,220,,
100087916T,5.83230924946302,43.6909024359469,FR,RTE,Polygon,Poste électrique de Boutre,FR,400000,225000,RTE,,,"BOUTRE, TR 400/225kV 761 BOUTRE, TR 400/225kV 762 BOUTRE",POINT (5.83230924946302 43.69090243594689),True,220,,,
89034196T,1.74146652980909,48.9330153808149,FR,RTE,Polygon,Poste électrique de Mézerolles,FR,400000,225000,RTE,,,"MEZEROLLES, TR 400/225kV 761 MEZEROLLES, TR 400/225kV 762 MEZEROLLES, TR 400/225kV 763 MEZEROLLES, TR 400/225kV 764 MEZEROLLES",POINT (1.741466529809091 48.93301538081492),True,220,,,
146695955T,-4.19336730365804,48.4439578265902,FR,RTE,Polygon,Poste électrique de La Martyre,FR,400000,225000,RTE,,,"MARTYRE (LA), TR 400/225kV 761 MARTYRE (LA), TR 400/225kV 762 MARTYRE (LA)",POINT (-4.193367303658039 48.44395782659024),True,220,,,
105783300T,1.62088966280457,46.4581870129862,FR,RTE,Polygon,Poste Électrique d'Éguzon,FR,400000,RTE,,Multiple matches,"EGUZON, TR 400/225kV 761 EGUZON, TR 400/225kV 762 EGUZON",POINT (1.620889662804567 46.45818701298623),True,220,,,,
111458307T,-0.88747316354787,44.0130799688937,FR,RTE,Polygon,Poste électrique de Cantegrit,FR,400000,225000,63000,RTE,,,"CANTEGRIT, TR 400/225kV 761 CANTEGRIT, TR 400/225kV 762 CANTEGRIT",POINT (-0.8874731635478703 44.01307996889373),True,220,,
82805188T,4.24055317672798,49.2015186632036,FR,RTE,Polygon,Poste électrique de Vesle,FR,400000,225000,RTE,,,"VESLE, TR 400/225kV 762 VESLE, TR 400/225kV 763 VESLE",POINT (4.240553176727981 49.20151866320356),True,220,,,
580568888T,1.82844274993733,50.0109624461919,FR,RTE,Polygon,Poste électrique de Limeux,FR,400000,225000,RTE,,,"LIMEUX, TR 400/225kV 761 LIMEUX",POINT (1.8284427499373328 50.01096244619189),True,220,,,
85827398T,1.01006125055408,49.4831343969498,FR,RTE,Polygon,Poste électrique de La Vaupalière,FR,400000,225000,90000,20000,RTE,,,"VAUPALIERE (LA), TR 400/225kV 762 VAUPALIERE (LA), TR 400/225kV 763 VAUPALIERE (LA), TR 400/225kV 764 VAUPALIERE (LA)",POINT (1.0100612505540805 49.48313439694984),True,220,
99722046T,-0.114321693166041,47.2079309825533,FR,RTE,Polygon,Poste électrique de Distré,FR,400000,22500,90000,RTE,,,"DISTRE, TR 400/225kV 760 DISTRE, TR 400/225kV 762 DISTRE, TR 400/225kV 765 DISTRE, TR 400/225kV 766 DISTRE",POINT (-0.1143216931660412 47.207930982553314),True,220,,
105913465T,0.822843554387699,44.1026278677066,FR,RTE,Polygon,Poste électrique de Donzac,FR,400000,225000,RTE,,,"DONZAC, TR 400/225kV 762 DONZAC",POINT (0.8228435543876993 44.1026278677066),True,220,,,
85877326T,-1.26034611023936,48.5637287893841,FR,RTE,Polygon,Poste électrique de Launay,FR,400000,225000,90000,RTE,,,"LAUNAY, TR 400/225kV 763 LAUNAY",POINT (-1.2603461102393592 48.56372878938411),True,220,,
159167277T,6.16303672936816,46.8719015257909,FR,RTE,Polygon,Poste électrique de Frasne,FR,400000,225000,63000,RTE,,,"FRASNE, TR 400/225kV 761 FRASNE",POINT (6.163036729368158 46.87190152579085),True,220,,
85273680T,2.93816110977335,49.6576387529665,FR,RTE,Polygon,Poste électrique de Laténa,FR,400000,225000,RTE,,,"LATENA, TR 400/225kV 761 LATENA, TR 400/225kV 762 LATENA, TR 400/225kV 763 LATENA",POINT (2.938161109773351 49.65763875296653),True,220,,,
112342683T,-1.87043718262625,47.2861456890863,FR,RTE,Polygon,Poste électrique de Cordemais,FR,400000,225000,RTE,,,"CORDEMAIS-POSTE, TR 400/225kV 761 CORDEMAIS-POSTE, TR 400/225kV 763 CORDEMAIS-POSTE, TR 400/225kV 765 CORDEMAIS-POSTE, TR 400/225kV 769 CORDEMAIS-POSTE",POINT (-1.8704371826262487 47.286145689086325),True,220,,,
26376870T,3.71616380786659,43.6326577591964,FR,RTE,Polygon,Poste électrique de Tamareau,FR,400000,225000,RTE,,,"TAMAREAU, TR 400/225kV 761 TAMAREAU, TR 400/225kV 762 TAMAREAU, TR 400/225kV 763 TAMAREAU",POINT (3.7161638078665895 43.63265775919642),True,220,,,
34198056T,1.80331916873673,47.8756025467945,FR,RTE,Polygon,Poste électrique de Chaingy,FR,400000,225000,90000,20000,RTE,,,"CHAINGY, TR 400/225kV 761 CHAINGY, TR 400/225kV 762 CHAINGY",POINT (1.8033191687367285 47.87560254679453),True,220,
85821243T,1.93020996593358,49.2879344718003,FR,RTE,Polygon,Poste électrique de Remise,FR,400000,63000,RTE,,,"REMISE, TR 400/225kV 761 REMISE",POINT (1.930209965933576 49.28793447180031),True,220,,,
84476231T,4.71931487472394,45.5428425356864,FR,RTE,Polygon,Poste électrique de Échalas,FR,400000,225000,RTE,,,"ECHALAS, TR 400/225kV 761 ECHALAS, TR 400/225kV 762 ECHALAS",POINT (4.719314874723939 45.5428425356864),True,220,,,
117446401T,0.163484627201389,47.2242563873364,FR,RTE,Polygon,Poste électrique d'Avoine,FR,400000,RTE,,,"GRILLE-AVOINE, AVOINE, AVOINE (POSTE 400 KV), TR 400/225kV 761 AVOINE (POSTE 400 KV)",POINT (0.1634846272013889 47.22425638733642),True,220,,,,
24849819T,2.32004357264962,48.5514358044781,FR,RTE,Polygon,Poste électrique de Cirolliers,FR,400000,225000,RTE,,,"CIROLLIERS, TR 400/225kV 761 CIROLLIERS, TR 400/225kV 762 CIROLLIERS, TR 400/225kV 763 CIROLLIERS",POINT (2.3200435726496216 48.55143580447808),True,220,,,
105571340T,-0.605932995072593,45.6738603995099,FR,RTE,Polygon,Poste électrique de Préguillac,FR,400000,225000,90000,RTE,,,PREGUILLAC,POINT (-0.6059329950725928 45.67386039950993),True,220,,
105571340TT,-0.605932995072593,45.6738603995099,FR,RTE,Polygon,Poste électrique de Préguillac,FR,400000,225000,90000,RTE,,,PREGUILLAC,POINT (-0.6059329950725928 45.67386039950993),True,110,,
114018928T,4.58366351050844,43.8289944328096,FR,RTE,Polygon,Poste électrique des Jonquières,FR,400000,225000,63000,RTE,,,"JONQUIERES, TR 400/225kV 761 JONQUIERES, TR 400/225kV 762 JONQUIERES",POINT (4.583663510508438 43.82899443280962),True,220,,
49510896T,1.27335475898473,43.8166700423534,FR,RTE,Polygon,Poste électrique de Lesquive,FR,400000,225000,RTE,,,"LESQUIVE, TR 400/225kV 761 LESQUIVE, TR 400/225kV 762 LESQUIVE",POINT (1.2733547589847256 43.81667004235339),True,220,,,
82949228T,4.62588566732804,49.9056830463748,FR,RTE,Polygon,Poste électrique des Mazures,FR,400000,225000,RTE,,,"MAZURES, TR 400/225kV 761 MAZURES, TR 400/225kV 762 MAZURES, TR 400/225kV 763 MAZURES",POINT (4.625885667328039 49.90568304637483),True,220,,,
27259817T,5.34282862911086,43.4468479203979,FR,RTE,Polygon,Poste électrique de Cabriès Realtor,FR,400000,225000,RTE,,Multiple matches,"REALTOR, TR 400/225kV 761 REALTOR, TR 400/225kV 762 REALTOR, TR 400/225kV 763 REALTOR",POINT (5.3428286291108575 43.44684792039789),True,220,,,
121500497T,6.83585569402862,43.5950726582849,FR,RTE,Polygon,Poste électrique du Biançon,FR,400000,225000,RTE,,,"BIANCON, TR 400/225kV 761 BIANCON, TR 400/225kV 762 BIANCON",POINT (6.835855694028623 43.595072658284906),True,220,,,
83293593T,5.80461320573897,46.0558914222815,FR,RTE,Polygon,Poste électrique de Génissiat,FR,400000,225000,63000,RTE,,,"GENISSIAT-POSTE, TR 400/225kV 761 GENISSIAT-POSTE, TR 400/225kV 762 GENISSIAT-POSTE",POINT (5.80461320573897 46.055891422281526),True,220,,
41722745T,2.05928067192468,49.0489878171582,FR,RTE,Polygon,Poste électrique de Cergy,FR,400000,225000,RTE,,,"CERGY, TR 400/225kV 761-(769) CERGY, TR 400/225kV 763 CERGY, TR 400/225kV 764 CERGY, TR 400/225kV 765 CERGY, TR 400/225kV 769 CERGY",POINT (2.059280671924677 49.04898781715818),True,220,,,
83726363T,2.68918886933792,44.7792537952762,FR,RTE,Polygon,Poste électrique de Rueyres,FR,400000,225000,63000,RTE,,,"RUEYRES, TR 400/225kV 761 RUEYRES, TR 400/225kV 762 RUEYRES",POINT (2.6891888693379222 44.7792537952762),True,220,,
82967739T,3.29072402797857,50.2964631272182,FR,RTE,Polygon,Poste électrique de Mastaing,FR,400000,225000,90000,RTE,,,"MASTAING, TR 400/225kV 761 MASTAING, TR 400/225kV 762 MASTAING",POINT (3.2907240279785683 50.296463127218175),True,220,,
69813552T,5.70915136717538,45.1063555065996,FR,RTE,Polygon,Poste électrique de Champagnier,FR,400000,225000,RTE,,,"CHAMPAGNIER, TR 400/225kV 761 CHAMPAGNIER, TR 400/225kV 762 CHAMPAGNIER",POINT (5.709151367175382 45.10635550659956),True,220,,,
71933077T,3.27036361571775,45.8134632875117,FR,RTE,Polygon,Poste électrique de Rulhat,FR,400000,225000,RTE,,,"RULHAT, TR 400/225kV 761 RULHAT, TR 400/225kV 762 RULHAT, TR 400/225kV 763 RULHAT",POINT (3.2703636157177454 45.81346328751168),True,220,,,
79866837T,2.8668011257885,48.3893217200929,FR,RTE,Polygon,Poste électrique du Chesnoy,FR,400000,225000,63000,RTE,,,"CHESNOY (LE), TR 400/225kV 761 CHESNOY (LE), TR 400/225kV 762 CHESNOY (LE), TR 400/225kV 763 CHESNOY (LE)",POINT (2.8668011257885 48.38932172009289),True,220,,
85203486T,2.16031915582497,50.9491105482205,FR,RTE,Polygon,Poste électrique de Warande,FR,400000,225000,RTE,,,"WARANDE, TR 400/225kV 761 WARANDE, TR 400/225kV 762 WARANDE, TR 400/225kV 763 WARANDE, TR 400/225kV 764 WARANDE",POINT (2.1603191558249737 50.94911054822053),True,220,,,
110450456T,-0.0715083993004723,46.8018162481005,FR,RTE,Polygon,Poste électrique de Les Jumeaux,FR,400000,22500,RTE,,,"JUMEAUX (LES), TR 400/225kV 761 JUMEAUX (LES), TR 400/225kV 762 JUMEAUX (LES)",POINT (-0.0715083993004723 46.80181624810045),True,220,,,
23287448T,2.23028169264203,48.6762108544624,FR,RTE,Polygon,Poste électrique de Villejust,FR,400000,225000,90000,RTE,,,"VILLEJUST, TR 400/225kV 761 VILLEJUST, TR 400/225kV 762 VILLEJUST, TR 400/225kV 763 VILLEJUST, TR 400/225kV 764 VILLEJUST, TR 400/225kV 765 VILLEJUST, TR 400/225kV 766 VILLEJUST",POINT (2.2302816926420257 48.6762108544624),True,220,,
